order_id,user_id,restaurant_id,order_date,amount,payment_mode,order_status,delivery_time_mins
ORD_000647,USR_0107,RES_001,2026-03-29,369.21,Net Banking,Delivered,33.0
ORD_000648,USR_0149,RES_010,2026-03-30,1759.98,Credit Card,Delivered,43.0
ORD_000649,USR_0103,RES_027,2026-03-30,1569.15,COD,Delivered,34.0
ORD_000650,USR_0079,RES_013,2026-03-30,613.19,Net Banking,Delivered,46.0
ORD_000651,USR_0078,RES_045,2026-03-31,1406.0,UPI,Cancelled,
ORD_000652,USR_0161,RES_043,2026-03-31,1354.93,Net Banking,Delivered,22.0
ORD_000653,USR_0179,RES_026,2026-03-31,309.03,Credit Card,Delivered,24.0
ORD_000654,USR_0127,RES_041,2026-03-31,1408.61,Debit Card,Delivered,22.0
ORD_000655,USR_0191,RES_021,2026-03-31,1184.26,Net Banking,Delivered,40.0
ORD_000656,USR_0182,RES_004,2026-03-31,703.76,Credit Card,Delivered,32.0
ORD_000657,USR_0118,RES_037,2026-04-01,1777.19,Net Banking,Cancelled,
ORD_000658,USR_0194,RES_010,2026-04-01,345.63,Debit Card,Delivered,61.0
ORD_000659,USR_0132,RES_023,2026-04-01,1267.23,UPI,Cancelled,
ORD_000660,USR_0070,RES_030,2026-04-02,210.82,Credit Card,Delivered,24.0
ORD_000661,USR_0186,RES_041,2026-04-02,1526.94,UPI,Delivered,52.0
ORD_000662,USR_0038,RES_050,2026-04-02,931.06,Net Banking,Delivered,33.0
ORD_000663,USR_0193,RES_048,2026-04-02,941.34,Net Banking,Delivered,16.0
ORD_000664,USR_0087,RES_043,2026-04-02,1056.68,UPI,Delivered,28.0
ORD_000665,USR_0124,RES_038,2026-04-02,178.21,COD,Delivered,54.0
ORD_000666,USR_0156,RES_025,2026-04-02,611.96,UPI,Delivered,23.0
ORD_000667,USR_0179,RES_017,2026-04-02,1437.05,COD,Delivered,47.0
ORD_000668,USR_0149,RES_048,2026-04-02,410.44,Credit Card,Delivered,25.0
ORD_000669,USR_0177,RES_022,2026-04-02,824.03,Debit Card,Delivered,62.0
ORD_000670,USR_0062,RES_006,2026-04-03,1086.43,UPI,Cancelled,
ORD_000671,USR_0172,RES_022,2026-04-03,411.88,UPI,Delivered,27.0
ORD_000672,USR_0105,RES_026,2026-04-03,352.52,Credit Card,Delivered,36.0
ORD_000673,USR_0195,RES_035,2026-04-03,847.29,Debit Card,Delivered,49.0
ORD_000674,USR_0021,RES_004,2026-04-03,654.0,Credit Card,Delivered,29.0
ORD_000675,USR_0098,RES_009,2026-04-03,261.19,Debit Card,Delivered,52.0
ORD_000676,USR_0180,RES_041,2026-04-03,134.24,Credit Card,Cancelled,
ORD_000677,USR_0173,RES_048,2026-04-03,512.47,Credit Card,Delivered,27.0
ORD_000678,USR_0088,RES_035,2026-04-04,1617.38,Debit Card,Delivered,27.0
ORD_000679,USR_0104,RES_012,2026-04-04,191.07,Net Banking,Delivered,16.0
ORD_000680,USR_0182,RES_039,2026-04-04,368.92,UPI,Delivered,42.0
ORD_000681,USR_0171,RES_013,2026-04-04,393.74,Net Banking,Delivered,64.0
ORD_000682,USR_0196,RES_035,2026-04-04,1420.94,Debit Card,Delivered,48.0
ORD_000683,USR_0189,RES_028,2026-04-04,1462.65,Debit Card,Delivered,17.0
ORD_000684,USR_0133,RES_014,2026-04-05,858.76,Debit Card,Delivered,39.0
ORD_000685,USR_0173,RES_038,2026-04-05,381.61,UPI,Delivered,15.0
ORD_000686,USR_0189,RES_006,2026-04-05,725.01,Net Banking,Cancelled,
ORD_000687,USR_0058,RES_013,2026-04-05,139.93,Net Banking,Delivered,43.0
ORD_000688,USR_0080,RES_038,2026-04-05,1272.33,UPI,Delivered,59.0
ORD_000689,USR_0128,RES_029,2026-04-05,1273.01,Net Banking,Delivered,55.0
ORD_000690,USR_0129,RES_013,2026-04-05,1669.43,Net Banking,Delivered,45.0
ORD_000691,USR_0163,RES_029,2026-04-05,1342.76,COD,Delivered,53.0
ORD_000692,USR_0151,RES_024,2026-04-05,276.48,Debit Card,Delivered,44.0
ORD_000693,USR_0149,RES_030,2026-04-06,455.47,Credit Card,Delivered,38.0
ORD_000694,USR_0052,RES_018,2026-04-06,1618.66,COD,Cancelled,
ORD_000695,USR_0033,RES_012,2026-04-06,220.98,COD,Delivered,27.0
ORD_000696,USR_0040,RES_032,2026-04-06,1634.79,UPI,Delivered,49.0
ORD_000697,USR_0117,RES_003,2026-04-06,1541.4,COD,Cancelled,
ORD_000698,USR_0167,RES_046,2026-04-06,539.46,Debit Card,Delivered,60.0
ORD_000699,USR_0075,RES_013,2026-04-07,1443.32,COD,Delivered,20.0
ORD_000700,USR_0163,RES_034,2026-04-07,1581.24,COD,Delivered,29.0
ORD_000701,USR_0023,RES_020,2026-04-07,1576.18,UPI,Delivered,49.0
ORD_000702,USR_0133,RES_043,2026-04-07,272.78,Net Banking,Delivered,47.0
ORD_000703,USR_0168,RES_040,2026-04-07,575.5,COD,Cancelled,
ORD_000704,USR_0153,RES_049,2026-04-07,687.02,Credit Card,Cancelled,
ORD_000705,USR_0034,RES_050,2026-04-07,930.89,COD,Cancelled,
ORD_000706,USR_0094,RES_045,2026-04-08,1033.28,Net Banking,Delivered,35.0
ORD_000707,USR_0168,RES_037,2026-04-08,652.12,Debit Card,Delivered,50.0
ORD_000708,USR_0137,RES_006,2026-04-08,420.5,UPI,Delivered,60.0
ORD_000709,USR_0127,RES_034,2026-04-08,1092.1,Credit Card,Delivered,51.0
ORD_000710,USR_0180,RES_032,2026-04-09,656.45,Credit Card,Delivered,51.0
ORD_000711,USR_0185,RES_044,2026-04-09,1312.53,Net Banking,Delivered,32.0
ORD_000712,USR_0174,RES_013,2026-04-09,1257.06,COD,Delivered,40.0
ORD_000713,USR_0056,RES_007,2026-04-09,1514.2,COD,Delivered,33.0
ORD_000714,USR_0135,RES_014,2026-04-10,211.67,UPI,Delivered,26.0
ORD_000715,USR_0137,RES_032,2026-04-10,836.04,Net Banking,Delivered,62.0
ORD_000716,USR_0002,RES_043,2026-04-10,373.45,UPI,Cancelled,
ORD_000717,USR_0156,RES_040,2026-04-10,1742.4,UPI,Delivered,42.0
ORD_000718,USR_0126,RES_032,2026-04-10,1164.7,UPI,Delivered,33.0
ORD_000719,USR_0187,RES_015,2026-04-10,429.2,UPI,Delivered,49.0
ORD_000720,USR_0134,RES_037,2026-04-10,420.96,Credit Card,Delivered,51.0
ORD_000721,USR_0040,RES_009,2026-04-11,1014.97,Net Banking,Delivered,54.0
ORD_000722,USR_0163,RES_004,2026-04-11,1216.15,COD,Delivered,52.0
ORD_000723,USR_0200,RES_024,2026-04-11,349.38,COD,Delivered,39.0
ORD_000724,USR_0053,RES_038,2026-04-11,1155.13,Credit Card,Delivered,65.0
ORD_000725,USR_0199,RES_042,2026-04-12,673.44,COD,Delivered,17.0
ORD_000726,USR_0183,RES_031,2026-04-12,1376.34,Debit Card,Delivered,42.0
ORD_000727,USR_0087,RES_050,2026-04-12,339.6,Debit Card,Delivered,40.0
ORD_000728,USR_0019,RES_046,2026-04-13,523.83,Debit Card,Delivered,62.0
ORD_000729,USR_0193,RES_038,2026-04-13,663.41,Credit Card,Delivered,16.0
ORD_000730,USR_0069,RES_015,2026-04-13,1579.5,UPI,Delivered,33.0
ORD_000731,USR_0137,RES_023,2026-04-13,362.39,Credit Card,Delivered,26.0
ORD_000732,USR_0194,RES_030,2026-04-14,395.17,Net Banking,Delivered,61.0
ORD_000733,USR_0194,RES_005,2026-04-14,318.75,COD,Delivered,15.0
ORD_000734,USR_0161,RES_012,2026-04-14,1593.35,Debit Card,Delivered,33.0
ORD_000735,USR_0168,RES_001,2026-04-14,1209.85,Debit Card,Cancelled,
ORD_000736,USR_0201,RES_028,2026-04-15,766.43,COD,Delivered,44.0
ORD_000737,USR_0154,RES_011,2026-04-15,769.43,COD,Delivered,31.0
ORD_000738,USR_0170,RES_034,2026-04-15,542.86,Net Banking,Delivered,30.0
ORD_000739,USR_0159,RES_047,2026-04-15,888.41,COD,Delivered,52.0
ORD_000740,USR_0014,RES_031,2026-04-16,1729.43,Net Banking,Cancelled,
ORD_000741,USR_0186,RES_029,2026-04-16,1305.42,Debit Card,Delivered,45.0
ORD_000742,USR_0176,RES_006,2026-04-16,1233.81,Debit Card,Delivered,57.0
ORD_000743,USR_0127,RES_016,2026-04-17,826.39,Debit Card,Delivered,36.0
ORD_000744,USR_0161,RES_050,2026-04-17,965.99,Debit Card,Delivered,42.0
ORD_000745,USR_0101,RES_003,2026-04-17,881.29,COD,Delivered,30.0
ORD_000746,USR_0193,RES_027,2026-04-17,480.9,UPI,Delivered,35.0
ORD_000747,USR_0101,RES_042,2026-04-17,1726.12,Net Banking,Delivered,55.0
ORD_000748,USR_0001,RES_034,2026-04-17,1170.39,COD,Delivered,30.0
ORD_000749,USR_0097,RES_026,2026-04-17,1396.1,Net Banking,Delivered,20.0
ORD_000750,USR_0205,RES_008,2026-04-18,1024.53,UPI,Delivered,43.0
ORD_000751,USR_0173,RES_015,2026-04-18,1660.75,Debit Card,Cancelled,
ORD_000752,USR_0033,RES_049,2026-04-18,583.62,Net Banking,Delivered,34.0
ORD_000753,USR_0182,RES_039,2026-04-18,619.63,UPI,Delivered,21.0
ORD_000754,USR_0186,RES_029,2026-04-18,1523.0,COD,Cancelled,
ORD_000755,USR_0196,RES_003,2026-04-18,1462.3,UPI,Delivered,63.0
ORD_000756,USR_0191,RES_037,2026-04-19,1009.75,COD,Delivered,19.0
ORD_000757,USR_0189,RES_028,2026-04-19,414.45,UPI,Delivered,50.0
ORD_000758,USR_0151,RES_024,2026-04-19,1425.08,COD,Delivered,51.0
ORD_000759,USR_0175,RES_028,2026-04-19,697.73,COD,Delivered,45.0
ORD_000760,USR_0054,RES_007,2026-04-19,721.31,Debit Card,Delivered,41.0
ORD_000761,USR_0184,RES_031,2026-04-19,152.58,COD,Delivered,18.0
ORD_000762,USR_0146,RES_029,2026-04-20,1492.73,Net Banking,Delivered,20.0
ORD_000763,USR_0073,RES_049,2026-04-20,1036.65,Net Banking,Cancelled,
ORD_000764,USR_0181,RES_013,2026-04-20,424.31,UPI,Cancelled,
ORD_000765,USR_0156,RES_003,2026-04-20,1254.04,COD,Cancelled,
ORD_000766,USR_0045,RES_040,2026-04-21,1238.07,Credit Card,Delivered,53.0
ORD_000767,USR_0029,RES_046,2026-04-21,1780.45,Debit Card,Delivered,55.0
ORD_000768,USR_0162,RES_030,2026-04-21,711.7,COD,Delivered,47.0
ORD_000769,USR_0130,RES_022,2026-04-22,1171.33,UPI,Delivered,39.0
ORD_000770,USR_0189,RES_029,2026-04-22,187.63,UPI,Cancelled,
ORD_000771,USR_0154,RES_032,2026-04-22,157.02,COD,Delivered,29.0
ORD_000772,USR_0170,RES_022,2026-04-22,747.72,Net Banking,Cancelled,
ORD_000773,USR_0110,RES_034,2026-04-22,1389.21,UPI,Delivered,22.0
ORD_000774,USR_0122,RES_030,2026-04-23,1798.24,Net Banking,Delivered,16.0
ORD_000775,USR_0036,RES_004,2026-04-23,1147.96,Net Banking,Delivered,58.0
ORD_000776,USR_0176,RES_034,2026-04-23,620.73,Debit Card,Delivered,65.0
ORD_000777,USR_0131,RES_032,2026-04-23,1278.8,Net Banking,Delivered,37.0
ORD_000778,USR_0101,RES_049,2026-04-23,1229.93,UPI,Cancelled,
ORD_000779,USR_0200,RES_043,2026-04-23,590.85,Credit Card,Cancelled,
ORD_000780,USR_0182,RES_025,2026-04-24,1565.41,Credit Card,Delivered,34.0
ORD_000781,USR_0050,RES_041,2026-04-24,1734.81,Net Banking,Delivered,34.0
ORD_000782,USR_0102,RES_047,2026-04-24,1317.67,COD,Delivered,57.0
ORD_000783,USR_0188,RES_030,2026-04-24,1715.89,Debit Card,Delivered,23.0
ORD_000784,USR_0174,RES_029,2026-04-25,1008.63,Net Banking,Delivered,20.0
ORD_000785,USR_0193,RES_048,2026-04-25,370.86,UPI,Delivered,32.0
ORD_000786,USR_0172,RES_027,2026-04-26,423.0,Net Banking,Delivered,20.0
ORD_000787,USR_0066,RES_041,2026-04-27,385.52,Net Banking,Delivered,16.0
ORD_000788,USR_0177,RES_022,2026-04-27,1562.04,Debit Card,Delivered,36.0
ORD_000789,USR_0036,RES_005,2026-04-27,1325.89,UPI,Delivered,37.0
ORD_000790,USR_0207,RES_025,2026-04-27,920.61,Credit Card,Delivered,37.0
ORD_000791,USR_0095,RES_003,2026-04-27,556.23,COD,Delivered,51.0
ORD_000792,USR_0129,RES_043,2026-04-27,868.54,UPI,Cancelled,
ORD_000793,USR_0190,RES_002,2026-04-28,1177.0,COD,Delivered,17.0
ORD_000794,USR_0138,RES_039,2026-04-28,1570.94,UPI,Delivered,28.0
ORD_000795,USR_0047,RES_037,2026-04-28,1784.23,Debit Card,Delivered,62.0
ORD_000796,USR_0199,RES_013,2026-04-28,1439.15,UPI,Delivered,64.0
ORD_000797,USR_0022,RES_011,2026-04-28,204.59,COD,Delivered,29.0
ORD_000798,USR_0152,RES_041,2026-04-28,741.05,COD,Delivered,28.0
ORD_000799,USR_0202,RES_027,2026-04-29,1129.41,COD,Delivered,65.0
ORD_000800,USR_0174,RES_043,2026-04-29,1550.45,Credit Card,Delivered,24.0
ORD_000801,USR_0137,RES_016,2026-04-29,609.48,COD,Delivered,32.0
ORD_000802,USR_0055,RES_043,2026-04-29,1177.66,COD,Cancelled,
ORD_000803,USR_0178,RES_048,2026-04-30,1098.38,Debit Card,Cancelled,
ORD_000804,USR_0138,RES_021,2026-04-30,1789.35,Debit Card,Delivered,65.0
ORD_000805,USR_0122,RES_047,2026-04-30,623.65,UPI,Cancelled,
ORD_000806,USR_0198,RES_007,2026-04-30,765.83,Net Banking,Delivered,59.0
ORD_000807,USR_0125,RES_001,2026-04-30,1252.99,Credit Card,Cancelled,
ORD_000808,USR_0178,RES_018,2026-04-30,1144.22,UPI,Cancelled,
ORD_000809,USR_0091,RES_009,2026-04-30,796.79,Debit Card,Delivered,62.0
ORD_000810,USR_0145,RES_048,2026-04-30,1711.9,Credit Card,Delivered,51.0
ORD_000811,USR_0144,RES_028,2026-05-01,421.32,UPI,Delivered,35.0
ORD_000812,USR_0182,RES_025,2026-05-01,1074.1,Credit Card,Delivered,23.0
ORD_000813,USR_0091,RES_034,2026-05-01,1255.46,Debit Card,Delivered,61.0
ORD_000814,USR_0097,RES_026,2026-05-01,1247.72,COD,Delivered,23.0
ORD_000815,USR_0045,RES_043,2026-05-01,873.65,UPI,Delivered,15.0
ORD_000816,USR_0110,RES_033,2026-05-01,1358.56,Credit Card,Cancelled,
ORD_000817,USR_0192,RES_031,2026-05-02,1092.22,Debit Card,Delivered,56.0
ORD_000818,USR_0083,RES_029,2026-05-02,539.33,Credit Card,Delivered,60.0
ORD_000819,USR_0192,RES_017,2026-05-02,806.07,UPI,Delivered,52.0
ORD_000820,USR_0207,RES_004,2026-05-03,1648.36,Net Banking,Delivered,36.0
ORD_000821,USR_0129,RES_024,2026-05-03,879.22,Debit Card,Delivered,44.0
ORD_000822,USR_0159,RES_050,2026-05-03,1412.52,Debit Card,Delivered,59.0
ORD_000823,USR_0179,RES_031,2026-05-03,1470.66,Net Banking,Delivered,48.0
ORD_000824,USR_0146,RES_015,2026-05-03,265.28,Net Banking,Delivered,48.0
ORD_000825,USR_0075,RES_028,2026-05-04,479.07,COD,Delivered,47.0
ORD_000826,USR_0069,RES_011,2026-05-04,127.84,Credit Card,Delivered,49.0
ORD_000827,USR_0155,RES_009,2026-05-04,1361.15,Net Banking,Delivered,43.0
ORD_000828,USR_0179,RES_017,2026-05-05,1503.21,Credit Card,Delivered,19.0
ORD_000829,USR_0207,RES_004,2026-05-05,1339.66,Credit Card,Delivered,63.0
ORD_000830,USR_0102,RES_015,2026-05-05,1678.21,Debit Card,Delivered,31.0
ORD_000831,USR_0131,RES_017,2026-05-06,1080.89,Net Banking,Delivered,25.0
ORD_000832,USR_0044,RES_006,2026-05-06,202.37,Credit Card,Delivered,41.0
ORD_000833,USR_0134,RES_021,2026-05-06,1532.67,Net Banking,Cancelled,
ORD_000834,USR_0166,RES_031,2026-05-06,699.84,Net Banking,Delivered,37.0
ORD_000835,USR_0209,RES_034,2026-05-06,1398.8,COD,Delivered,25.0
ORD_000836,USR_0067,RES_044,2026-05-06,821.14,UPI,Delivered,19.0
ORD_000837,USR_0194,RES_046,2026-05-07,1207.47,Debit Card,Delivered,19.0
ORD_000838,USR_0192,RES_028,2026-05-07,1150.8,COD,Cancelled,
ORD_000839,USR_0180,RES_020,2026-05-07,1765.15,UPI,Delivered,15.0
ORD_000840,USR_0006,RES_005,2026-05-07,168.34,Credit Card,Delivered,31.0
ORD_000841,USR_0170,RES_031,2026-05-07,905.24,Credit Card,Delivered,50.0
ORD_000842,USR_0195,RES_046,2026-05-08,517.74,Debit Card,Delivered,47.0
ORD_000843,USR_0056,RES_032,2026-05-08,1053.53,Net Banking,Delivered,57.0
ORD_000844,USR_0197,RES_002,2026-05-09,1166.95,UPI,Delivered,43.0
ORD_000845,USR_0138,RES_004,2026-05-09,1074.32,Debit Card,Delivered,41.0
ORD_000846,USR_0079,RES_035,2026-05-09,268.06,Credit Card,Delivered,21.0
ORD_000847,USR_0175,RES_041,2026-05-10,1754.09,COD,Delivered,29.0
ORD_000848,USR_0180,RES_028,2026-05-10,548.98,Net Banking,Delivered,52.0
ORD_000849,USR_0167,RES_009,2026-05-10,356.67,Debit Card,Delivered,18.0
ORD_000850,USR_0165,RES_030,2026-05-10,1720.64,COD,Delivered,25.0
ORD_000851,USR_0042,RES_017,2026-05-10,549.73,COD,Delivered,49.0
ORD_000852,USR_0204,RES_021,2026-05-10,461.19,Net Banking,Delivered,64.0
ORD_000853,USR_0127,RES_041,2026-05-10,200.15,UPI,Cancelled,
ORD_000854,USR_0195,RES_019,2026-05-10,180.2,UPI,Delivered,50.0
ORD_000855,USR_0056,RES_010,2026-05-10,1744.68,COD,Delivered,65.0
ORD_000856,USR_0180,RES_011,2026-05-11,306.29,COD,Delivered,58.0
ORD_000857,USR_0048,RES_008,2026-05-11,740.98,UPI,Delivered,38.0
ORD_000858,USR_0196,RES_040,2026-05-11,1506.52,Net Banking,Delivered,29.0
ORD_000859,USR_0117,RES_012,2026-05-12,422.37,Net Banking,Delivered,23.0
ORD_000860,USR_0206,RES_004,2026-05-12,1190.87,Net Banking,Cancelled,
ORD_000861,USR_0199,RES_049,2026-05-12,858.54,Net Banking,Delivered,45.0
ORD_000862,USR_0207,RES_021,2026-05-13,1184.39,Debit Card,Cancelled,
ORD_000863,USR_0201,RES_029,2026-05-13,1114.04,Credit Card,Delivered,46.0
ORD_000864,USR_0077,RES_042,2026-05-13,987.73,Debit Card,Delivered,15.0
ORD_000865,USR_0085,RES_016,2026-05-13,1256.55,Credit Card,Delivered,22.0
ORD_000866,USR_0063,RES_024,2026-05-13,1148.25,COD,Delivered,21.0
ORD_000867,USR_0201,RES_046,2026-05-13,931.89,Debit Card,Cancelled,
ORD_000868,USR_0122,RES_009,2026-05-14,1587.2,Net Banking,Delivered,17.0
ORD_000869,USR_0182,RES_025,2026-05-14,595.94,UPI,Delivered,27.0
ORD_000870,USR_0112,RES_046,2026-05-14,953.49,Net Banking,Delivered,39.0
ORD_000871,USR_0184,RES_017,2026-05-14,1220.36,COD,Delivered,15.0
ORD_000872,USR_0092,RES_038,2026-05-14,1244.35,Credit Card,Delivered,26.0
ORD_000873,USR_0167,RES_047,2026-05-14,230.46,Net Banking,Delivered,40.0
ORD_000874,USR_0205,RES_045,2026-05-14,644.93,Net Banking,Delivered,39.0
ORD_000875,USR_0155,RES_044,2026-05-14,421.3,UPI,Delivered,48.0
ORD_000876,USR_0062,RES_027,2026-05-14,538.57,COD,Cancelled,
ORD_000877,USR_0162,RES_017,2026-05-15,711.33,COD,Delivered,44.0
ORD_000878,USR_0030,RES_036,2026-05-15,206.43,COD,Delivered,33.0
ORD_000879,USR_0011,RES_042,2026-05-15,1245.32,Credit Card,Delivered,48.0
ORD_000880,USR_0210,RES_033,2026-05-15,524.32,UPI,Delivered,19.0
ORD_000881,USR_0118,RES_040,2026-05-15,1117.38,Net Banking,Delivered,48.0
ORD_000882,USR_0100,RES_040,2026-05-16,939.6,COD,Delivered,15.0
ORD_000883,USR_0210,RES_006,2026-05-16,1250.6,Debit Card,Delivered,23.0
ORD_000884,USR_0043,RES_027,2026-05-16,1191.38,COD,Cancelled,
ORD_000885,USR_0019,RES_046,2026-05-16,410.25,UPI,Delivered,45.0
ORD_000886,USR_0211,RES_040,2026-05-17,1285.01,COD,Delivered,24.0
ORD_000887,USR_0214,RES_002,2026-05-17,1710.89,Debit Card,Delivered,45.0
ORD_000888,USR_0055,RES_034,2026-05-17,582.26,COD,Delivered,50.0
ORD_000889,USR_0197,RES_007,2026-05-17,476.83,UPI,Cancelled,
ORD_000890,USR_0127,RES_015,2026-05-18,261.59,Debit Card,Delivered,49.0
ORD_000891,USR_0076,RES_043,2026-05-18,1040.31,COD,Delivered,35.0
ORD_000892,USR_0133,RES_002,2026-05-19,813.3,Net Banking,Cancelled,
ORD_000893,USR_0207,RES_006,2026-05-19,1645.82,COD,Delivered,53.0
ORD_000894,USR_0181,RES_003,2026-05-19,355.22,COD,Delivered,22.0
ORD_000895,USR_0140,RES_047,2026-05-19,1478.67,COD,Delivered,19.0
ORD_000896,USR_0006,RES_019,2026-05-19,1178.66,Credit Card,Delivered,65.0
ORD_000897,USR_0071,RES_018,2026-05-19,1585.13,UPI,Delivered,55.0
ORD_000898,USR_0176,RES_045,2026-05-20,707.0,Debit Card,Delivered,28.0
ORD_000899,USR_0018,RES_017,2026-05-20,166.54,Net Banking,Delivered,34.0
ORD_000900,USR_0172,RES_037,2026-05-20,1049.92,Credit Card,Delivered,50.0
ORD_000901,USR_0186,RES_032,2026-05-20,1329.3,Debit Card,Delivered,55.0
ORD_000902,USR_0135,RES_023,2026-05-21,779.74,COD,Delivered,24.0
ORD_000903,USR_0073,RES_003,2026-05-21,919.69,UPI,Cancelled,
ORD_000904,USR_0187,RES_022,2026-05-21,1260.82,Debit Card,Delivered,38.0
ORD_000905,USR_0007,RES_014,2026-05-21,1346.33,UPI,Delivered,30.0
ORD_000906,USR_0115,RES_038,2026-05-21,360.74,COD,Delivered,21.0
ORD_000907,USR_0193,RES_015,2026-05-21,537.01,Net Banking,Delivered,37.0
ORD_000908,USR_0209,RES_050,2026-05-22,1087.28,Net Banking,Delivered,51.0
ORD_000909,USR_0073,RES_042,2026-05-22,475.35,Credit Card,Delivered,26.0
ORD_000910,USR_0060,RES_043,2026-05-22,1135.39,Net Banking,Delivered,28.0
ORD_000911,USR_0141,RES_037,2026-05-22,1436.78,COD,Delivered,29.0
ORD_000912,USR_0087,RES_024,2026-05-22,1423.97,Debit Card,Delivered,30.0
ORD_000913,USR_0149,RES_027,2026-05-23,619.5,Net Banking,Delivered,51.0
ORD_000914,USR_0140,RES_034,2026-05-23,1655.81,UPI,Delivered,19.0
ORD_000915,USR_0206,RES_048,2026-05-24,571.14,Debit Card,Delivered,33.0
ORD_000916,USR_0112,RES_001,2026-05-24,1161.16,Credit Card,Delivered,39.0
ORD_000917,USR_0201,RES_050,2026-05-24,956.87,Credit Card,Delivered,16.0
ORD_000918,USR_0073,RES_012,2026-05-24,1486.15,COD,Delivered,57.0
ORD_000919,USR_0204,RES_004,2026-05-24,272.51,Debit Card,Delivered,62.0
ORD_000920,USR_0159,RES_013,2026-05-24,220.05,COD,Delivered,24.0
ORD_000921,USR_0200,RES_024,2026-05-24,284.01,Net Banking,Delivered,61.0
ORD_000922,USR_0199,RES_012,2026-05-24,205.55,UPI,Delivered,15.0
ORD_000923,USR_0105,RES_031,2026-05-24,1178.0,Net Banking,Delivered,26.0
ORD_000924,USR_0171,RES_024,2026-05-24,831.81,UPI,Delivered,59.0
ORD_000925,USR_0167,RES_033,2026-05-25,185.84,COD,Cancelled,
ORD_000926,USR_0170,RES_017,2026-05-25,951.41,Credit Card,Delivered,22.0
ORD_000927,USR_0145,RES_017,2026-05-25,1117.62,UPI,Cancelled,
ORD_000928,USR_0192,RES_047,2026-05-25,809.33,Net Banking,Delivered,35.0
ORD_000929,USR_0217,RES_006,2026-05-25,1335.94,Credit Card,Cancelled,
ORD_000930,USR_0090,RES_009,2026-05-26,345.27,Net Banking,Delivered,53.0
ORD_000931,USR_0119,RES_025,2026-05-26,1170.36,Net Banking,Delivered,60.0
ORD_000932,USR_0213,RES_013,2026-05-26,1623.48,UPI,Cancelled,
ORD_000933,USR_0197,RES_021,2026-05-26,350.52,Credit Card,Delivered,15.0
ORD_000934,USR_0144,RES_036,2026-05-27,423.36,UPI,Cancelled,
ORD_000935,USR_0131,RES_030,2026-05-27,1413.33,UPI,Delivered,59.0
ORD_000936,USR_0165,RES_044,2026-05-27,820.79,UPI,Delivered,45.0
ORD_000937,USR_0188,RES_033,2026-05-27,1124.28,UPI,Delivered,60.0
ORD_000938,USR_0173,RES_048,2026-05-27,577.13,Net Banking,Delivered,57.0
ORD_000939,USR_0182,RES_037,2026-05-28,1078.07,Debit Card,Delivered,27.0
ORD_000940,USR_0076,RES_043,2026-05-28,1522.7,Debit Card,Delivered,54.0
ORD_000941,USR_0207,RES_045,2026-05-28,1159.79,COD,Delivered,63.0
ORD_000942,USR_0208,RES_003,2026-05-28,1611.51,Net Banking,Delivered,62.0
ORD_000943,USR_0149,RES_027,2026-05-29,1274.79,UPI,Delivered,37.0
ORD_000944,USR_0202,RES_016,2026-05-29,341.67,Net Banking,Delivered,41.0
ORD_000945,USR_0098,RES_034,2026-05-29,422.09,COD,Delivered,35.0
ORD_000946,USR_0168,RES_001,2026-05-29,476.73,Credit Card,Delivered,55.0
ORD_000947,USR_0204,RES_040,2026-05-29,1753.9,Debit Card,Delivered,24.0
ORD_000948,USR_0060,RES_027,2026-05-29,1432.6,Credit Card,Delivered,17.0
ORD_000949,USR_0147,RES_048,2026-05-29,1119.99,UPI,Delivered,34.0
ORD_000950,USR_0130,RES_026,2026-05-30,261.54,COD,Delivered,50.0
ORD_000951,USR_0158,RES_015,2026-05-30,872.81,Net Banking,Cancelled,
ORD_000952,USR_0099,RES_013,2026-05-30,1722.78,COD,Delivered,34.0
ORD_000953,USR_0202,RES_014,2026-05-30,1058.66,Debit Card,Cancelled,
ORD_000954,USR_0044,RES_016,2026-05-30,1406.02,Net Banking,Delivered,17.0
ORD_000955,USR_0009,RES_017,2026-05-30,163.24,Debit Card,Delivered,25.0
ORD_000956,USR_0208,RES_049,2026-05-31,1071.42,UPI,Delivered,40.0
ORD_000957,USR_0128,RES_049,2026-05-31,323.06,Debit Card,Delivered,51.0
ORD_000958,USR_0188,RES_039,2026-05-31,1113.86,Debit Card,Delivered,44.0
ORD_000959,USR_0204,RES_021,2026-05-31,1117.59,COD,Cancelled,
ORD_000960,USR_0094,RES_009,2026-05-31,1002.85,Debit Card,Delivered,48.0
ORD_000961,USR_0207,RES_021,2026-06-01,890.21,UPI,Delivered,62.0
ORD_000962,USR_0219,RES_017,2026-06-01,862.08,Net Banking,Delivered,41.0
ORD_000963,USR_0109,RES_019,2026-06-01,1738.26,Credit Card,Delivered,35.0
ORD_000964,USR_0144,RES_032,2026-06-01,269.62,Credit Card,Delivered,38.0
ORD_000965,USR_0195,RES_010,2026-06-01,1734.88,Net Banking,Delivered,44.0
ORD_000966,USR_0135,RES_027,2026-06-01,622.07,UPI,Delivered,40.0
ORD_000967,USR_0211,RES_004,2026-06-01,1299.14,UPI,Delivered,28.0
ORD_000968,USR_0215,RES_017,2026-06-01,578.29,Credit Card,Delivered,47.0
ORD_000969,USR_0213,RES_043,2026-06-02,1353.93,UPI,Cancelled,
